FILING_SEQ_NO,AGEGRP,SALARIES,INCOME_HP,Income_BP,TOTAL_INCOME_OS,Aggregate_Income,TI_special_rates,tax_TI_special_rates,GTI,TTI,pitax
299506138,0,0,0,287794,0,287794,0,0,287794,287794,0
296699532,0,1579059,0,0,0,1456160,0,0,1579059,1456160,269703
308572760,0,0,0,2266452,62983,2297872,0,0,2329435,2297872,529792
296152402,0,0,0,386809,24589,304068,0,0,411398,304068,419
330035197,0,0,-30000,0,415025,300960,0,0,385025,300960,99
267856930,0,369304,0,0,0,317812,0,0,369304,317812,1835
285422399,0,1714647,-146187,0,0,1418460,0,0,1568460,1418460,258054
339138044,0,388466,0,0,0,339713,0,0,388466,339713,4090
277587320,0,557165,0,0,0,386277,0,0,557165,386277,8887
267738201,0,0,0,0,303200,303200,0,0,303200,303200,330
319059770,0,240000,0,0,24836,245560,0,0,264836,245560,0
311854022,0,0,0,564307,77266,584094,0,0,619470,584094,43073
303479388,0,2362282,-200000,0,0,1988010,0,0,2162282,1988010,434045
306826492,0,144000,0,0,193,144000,0,0,144193,144000,0
282246762,0,722534,0,0,0,572534,0,0,722534,572534,40692
287245571,0,493457,0,0,0,343457,0,0,493457,343457,4476
285859204,0,1163794,0,0,2210,1015504,0,0,1166004,1015504,133541
281986239,0,893840,0,0,0,743840,0,0,893840,743840,75981
289996458,0,1076335,0,0,0,926335,0,0,1076335,926335,113575
295834755,0,1187055,0,0,3329,881651,0,0,1190384,881651,104370
339575171,0,0,0,1456539,3249,1306539,0,0,1459788,1306539,223471
322706432,0,0,0,0,258366,189453,0,0,258366,189453,0
315275569,0,0,0,0,63946,0,0,0,63946,0,0
335640721,0,111161304,0,0,0,110961304,0,0,111161304,110961304,39222812
291913341,0,1095479,-130000,0,0,670479,0,0,965479,670479,60869
287084379,0,2400065,0,0,21888,2269043,0,0,2421953,2269043,520884
269515384,0,0,0,0,0,0,0,0,0,0,0
335177248,1,0,191297,246800,0,438097,0,0,438097,438097,9074
277037622,0,701807,-62102,0,0,489705,0,0,639705,489705,19540
280148343,0,0,0,0,659472,507363,0,0,659472,507363,27267
326788322,0,0,301468,440832,0,592300,0,0,742300,592300,44764
341974243,0,0,0,1530274,14867,1451169,0,0,1545141,1451169,268161
293306439,0,1328560,0,0,39732,1193292,0,0,1368292,1193292,188477
323528833,0,4137931,0,836520,151155,4863389,98767,14815,5125606,4962156,1337797
304566986,0,0,0,0,13245,0,0,0,13245,0,0
324271233,0,0,0,0,0,0,0,0,0,0,0
318311038,0,860096,0,0,0,710096,0,0,860096,710096,69030
335093819,0,556310,0,0,0,404270,0,0,556310,404270,10740
342413513,0,1588666,0,0,375,1433688,0,0,1589041,1433688,262760
299046142,0,0,0,2704782,13126,2563149,0,0,2723149,2563149,611763
287485136,0,1360892,-105033,0,0,990373,0,0,1255859,990373,126767
292467088,0,874572,-44064,0,95201,775709,0,0,925709,775709,82546
286176250,0,1103968,0,0,16037,963509,0,0,1120005,963509,121233
282221090,0,0,-36545,0,35189,0,0,0,0,0,0
287808370,0,1141735,0,0,0,991735,0,0,1141735,991735,127047
304075146,0,216200,0,0,1988,203659,0,0,218188,203659,0
282983632,0,0,0,0,223343,40956,0,0,223343,40956,0
306812873,0,0,0,1561815,201654,1686259,0,0,1763469,1686259,340804
317988079,0,0,0,0,13624,0,0,0,13624,0,0
302053827,0,0,0,354605,2588,327805,0,0,357193,327805,2864
290261842,0,1793516,-268717,0,14113,1352912,0,0,1538912,1352912,237800
337632758,0,0,0,0,118041,11935,0,0,118041,11935,0
294353163,0,0,0,0,506568,320708,25450,3818,506568,346158,6065
332759404,0,0,0,320336,0,320336,0,0,320336,320336,2095
270955753,0,1038520,0,0,0,888520,0,0,1038520,888520,105785
274646174,0,903306,0,0,0,753306,0,0,903306,753306,77931
339351492,0,0,0,0,0,0,0,0,0,0,0
337907895,0,477600,0,0,0,359100,0,0,477600,359100,6087
312048869,0,0,0,0,238744,224625,0,0,238744,224625,0
284548577,0,937300,0,0,0,787300,0,0,937300,787300,84934
284758473,0,442302,0,0,0,414252,0,0,442302,414252,11768
286527835,0,555007,0,0,0,382545,0,0,532545,382545,8502
294174934,0,961611,-30000,0,68528,818139,0,0,1000139,818139,91287
336162137,0,0,0,0,0,0,0,0,0,0,0
278801124,0,2175821,0,0,0,2024318,0,0,2175821,2024318,445264
293538809,0,1152433,0,0,0,1002433,0,0,1152433,1002433,129502
312919632,1,0,0,275551,0,274165,0,0,275551,274165,0
332855472,0,0,0,0,0,0,0,0,0,0,0
275233546,0,1172632,-64483,0,0,820848,0,0,1108149,820848,91845
283159773,0,488086,0,0,0,454250,0,0,488086,454250,15888
323663722,0,0,0,0,2586,0,0,0,2586,0,0
283947571,1,334027,0,0,3500,334027,0,0,337527,334027,0
276589988,0,390714,0,0,0,240714,0,0,390714,240714,0
296734302,0,444752,0,0,43936,265160,0,0,488688,265160,0
287671558,0,0,0,0,58560,0,0,0,58560,0,0
275841558,0,815181,0,0,5000,665181,0,0,820181,665181,59777
276419277,0,600000,0,0,85643,524264,0,0,685643,524264,30748
311827840,0,0,0,349900,5624,299760,0,0,355524,299760,0
323020409,0,0,0,0,245180,245180,0,0,245180,245180,0
328607573,0,0,0,0,41717,13717,0,0,41717,13717,0
333052482,0,170883,0,0,74140,241029,0,0,245023,241029,0
313166609,0,0,0,304474,0,295790,0,0,304474,295790,0
291481015,0,630508,-108021,0,0,372487,0,0,522487,372487,7466
300767167,0,344000,0,0,0,292500,0,0,344000,292500,0
296819073,0,1026768,0,0,0,827092,0,0,1026768,827092,93131
324024603,0,0,0,0,274796,273086,0,0,274796,273086,0
294129299,1,212010,77253,0,307514,578861,0,0,596777,578861,36845
289009519,0,593481,0,0,0,443481,0,0,593481,443481,14779
305970953,0,0,0,0,72437,0,0,0,72437,0,0
324349063,1,0,362250,247227,545887,1145364,353292,70658,1508656,1498656,241296
333292920,0,0,0,282664,4227,237627,0,0,286891,237627,0
276212735,0,624493,0,0,0,474493,0,0,624493,474493,17973
273375108,1,0,0,0,434880,280290,0,0,434880,280290,0
317189140,0,0,0,162981,90209,250997,26390,3958,279580,277387,0
283209065,0,1076802,15400,0,65577,1007779,0,0,1157779,1007779,131154
296023048,0,108235779,0,0,0,108035779,0,0,108235779,108035779,38183227
338696902,0,499502,0,0,0,349502,0,0,499502,349502,5099
302387885,0,0,0,0,0,0,0,0,0,0,0
305907366,0,0,0,1356985,14618,1172561,0,0,1326289,1172561,182071
329226944,0,346864,0,0,0,324597,0,0,346864,324597,2533
316302697,0,0,0,0,292830,292340,0,0,292830,292340,0
302823112,0,0,0,407272,7355,257191,1717,258,415303,258908,0
315144019,1,0,0,0,99814,98836,0,0,99814,98836,0
290349018,1,267732,0,0,29486,297218,0,0,297218,297218,0
282667577,0,353011,0,0,0,331283,0,0,353011,331283,3222
273899920,0,745770,-40815,0,0,554955,0,0,704955,554955,37071
282325309,0,1534638,0,0,0,1354393,0,0,1534638,1354393,238257
297115727,0,1303139,-144147,0,0,1008992,0,0,1158992,1008992,131529
339450117,0,1205482,0,0,0,1055482,0,0,1205482,1055482,145894
307683584,1,0,0,889158,3314,889158,0,0,892472,889158,100767
278904085,0,1456996,0,0,0,1306996,0,0,1456996,1306996,223612
271236963,0,26976,24475,0,442176,413515,0,0,493627,413515,11692
301542564,0,0,0,797389,113045,900615,0,0,910434,900615,108277
277217155,0,668266,0,0,0,518266,0,0,668266,518266,29513
281252427,0,1547595,-70618,0,0,1293965,0,0,1476977,1293965,219585
269491370,0,0,0,0,0,0,0,0,0,0,0
293343726,0,889964,0,0,0,838127,0,0,889964,838127,95404
307070946,0,0,0,601946,198147,640093,0,0,800093,640093,54609
285673791,0,89163376,0,0,0,88963376,0,0,89163376,88963376,31405848
312135926,0,0,0,259740,13010,272750,0,0,272750,272750,0
363519356,0,1285428,0,0,48078,1183506,0,0,1333506,1183506,185453
322236000,0,0,0,0,884,0,0,0,884,0,0
282848786,0,1367985,-200000,0,0,1011790,0,0,1167985,1011790,132393
293774878,0,1792419,0,0,0,1642419,0,0,1792419,1642419,327257
283382805,0,553160,0,0,0,403160,0,0,553160,403160,10625
273609871,0,611022,0,0,0,410672,0,0,611022,410672,11399
335317952,0,131300,0,0,193973,325273,0,0,325273,325273,2603
293237390,0,1291273,0,0,0,1107424,0,0,1291273,1107424,161944
268490322,2,34596,27618,0,454279,356493,0,0,516493,356493,0
278982439,0,417504,0,0,0,307112,0,0,417504,307112,733
296717798,0,449538,0,0,0,297223,0,0,449538,297223,0
311399618,0,0,0,282900,43820,297636,0,0,326720,297636,0
301506589,1,642594,0,0,48170,460764,0,0,690764,460764,11409
289186165,0,1392027,0,0,0,1202383,0,0,1392027,1202383,191286
326466968,0,0,0,0,2417,0,0,0,2417,0,0
278435767,0,0,0,0,0,0,0,0,0,0,0
280881966,0,741144,0,0,0,591144,0,0,741144,591144,44526
285824546,0,954379,93138,0,141600,1011677,0,0,1189117,1011677,132358
272892810,1,1196190,0,0,96556,1142746,0,0,1292746,1142746,167709
290762029,0,0,0,0,900,0,0,0,900,0,0
276885298,0,1239787,0,0,24471,1055283,0,0,1264258,1055283,145832
318257054,0,661138,0,0,127516,628654,0,0,788654,628654,52253
301631729,0,291796,0,170533,61569,358898,0,0,523898,358898,6066
300177200,0,0,0,0,1570,0,0,0,1570,0,0
304553261,0,0,0,289648,522,289648,0,0,290170,289648,0
274249993,0,533495,0,0,0,383495,0,0,533495,383495,8600
282908342,0,1688249,0,0,4581,1485920,0,0,1662001,1485920,278899
313408942,0,0,0,0,716,0,0,0,716,0,0
320954529,0,0,0,0,0,0,0,0,0,0,0
290423443,0,755802,0,0,0,582892,0,0,755802,582892,42826
286999861,0,1985092,-112551,0,0,1722541,0,0,1872541,1722541,352015
301897801,0,0,0,520371,80494,416031,0,0,600865,416031,11951
279109268,0,1073042,0,0,0,923042,0,0,1073042,923042,112897
275331450,1,429744,0,0,288253,567537,4250,850,722247,571787,35388
316360083,0,302900,0,207029,0,302699,0,0,509929,302699,278
321557536,0,820695,0,0,0,524787,0,0,820695,524787,30856
338710418,0,0,742000,0,5550,742000,0,0,747550,742000,127360
274557128,0,807650,0,0,32234,689884,0,0,839884,689884,64866
340942252,0,0,0,0,1754,0,0,0,1754,0,0
313392593,0,202450,0,0,73256,264906,0,0,275706,264906,0
312462070,0,414453,0,0,0,262053,0,0,414453,262053,0
315037738,0,758019,-75871,0,0,517148,0,0,682148,517148,29282
299447717,1,0,326250,0,1086341,1271397,0,0,1412591,1271397,207462
386831646,0,574167,0,0,13678,345026,0,0,587845,345026,4638
291325706,0,0,0,792054,62272,695110,0,0,854326,695110,65943
294065317,0,567747,0,0,0,368681,0,0,567747,368681,7074
286604722,2,0,529200,0,494831,986221,0,0,1024031,986221,100162
289143775,0,2240513,0,0,8590,2090513,0,0,2249103,2090513,465719
284195257,0,0,42000,222990,22368,285688,0,0,287358,285688,0
277025002,0,1177049,0,0,0,1017145,0,0,1177049,1017145,134048
295892047,0,0,0,0,0,0,0,0,0,0,0
278336969,0,715861,0,0,0,622418,0,0,715861,622418,50968
287091447,0,60837053,0,0,0,60637053,0,0,60837053,60637053,21340089
274943007,0,974953,0,0,0,888043,0,0,974953,888043,105687
269701478,0,0,0,114170,177053,255628,0,0,291223,255628,0
276563570,0,885878,0,0,0,735878,0,0,885878,735878,74341
266818071,0,1133293,0,0,0,964189,0,0,1133293,964189,121373
280671973,1,643572,0,0,319384,802956,0,0,962956,802956,83009
324423750,0,662963,0,0,0,555275,0,0,662963,555275,37137
339940650,0,0,0,314297,4147,314297,0,0,318444,314297,1473
305369661,0,0,0,0,3476,2336,0,0,3476,2336,0
341888111,0,3431032,0,0,0,3251032,0,0,3431032,3251032,824319
284276028,0,1978179,-136075,0,0,1672977,0,0,1842104,1672977,336700
292857230,0,408101,0,0,0,318709,0,0,408101,318709,1927
288998180,0,1282455,0,0,27844,1150299,0,0,1310299,1150299,175192
345812607,0,0,0,0,80861,5861,0,0,80861,5861,0
276717404,0,834411,-51569,0,0,632842,0,0,782842,632842,53115
297377724,0,663410,-35000,0,0,478410,0,0,628410,478410,18376
272516139,0,1147465,0,0,0,1016156,0,0,1147465,1016156,133742
295564902,0,600,0,0,13312,0,0,0,13912,0,0
332324336,0,326510,0,0,55624,324455,0,0,382134,324455,2519
272725902,0,446178,0,0,0,306663,0,0,446178,306663,686
300213398,0,345864,0,0,0,296664,0,0,345864,296664,0
340080782,0,1167568,0,0,306160,1323728,0,0,1473728,1323728,228782
331422748,0,406935,0,0,0,391335,0,0,406935,391335,9408
290628831,0,2314691,0,0,0,2177893,0,0,2327893,2177893,492719
294884193,0,2112058,0,0,5135,1871708,9055,906,2035898,1880763,399040
295573497,0,225000,0,0,15824,235647,0,0,240824,235647,0
308183884,1,0,1247552,5054189,1069393,7206134,0,0,7371134,7206134,2133995
284072173,0,1254501,-356470,0,101421,824452,0,0,999452,824452,92587
288375095,0,1290646,84000,0,0,1174646,0,0,1374646,1174646,182716
275262505,0,375427,0,0,0,289666,0,0,375427,289666,0
282035260,1,0,0,0,395339,293585,0,0,395339,293585,0
330915153,0,1447320,0,64345,0,1347090,0,0,1511665,1347090,247846
339371567,0,0,0,0,0,0,0,0,0,0,0
281956233,0,1189591,0,0,0,825651,0,0,1189591,825651,92834
304774692,0,468993,0,0,0,303993,0,0,468993,303993,411
316289880,0,0,0,460954,437603,555599,0,0,731007,555599,37203
274457489,0,3339284,-66000,0,5395,3105989,0,0,3278679,3105989,779501
334317516,0,0,122535,513202,0,328376,0,0,635737,328376,4300
301512226,0,353520,0,0,0,239270,0,0,353520,239270,0
322352813,0,600000,0,117319,445378,982119,13656,2048,1176353,995775,127176
315995180,0,0,0,0,459,0,0,0,459,0,0
285929134,0,414318,0,0,0,298045,0,0,414318,298045,0
319144281,0,0,0,642865,0,292865,0,0,442865,292865,0
270564177,0,473950,0,0,0,300100,0,0,473950,300100,10
336901673,0,0,0,0,35400,0,0,0,35400,0,0
280145409,0,654743,0,0,22720,527463,0,0,677463,527463,31407
279000752,0,858968,-78911,0,0,625057,0,0,780057,625057,51512
289471074,0,475966,0,0,3257,435966,0,0,479223,435966,14004
311550005,0,0,0,0,0,0,0,0,0,0,0
334249047,0,0,0,0,53496,0,0,0,53496,0,0
337905660,0,880000,0,0,82371,917984,0,0,962371,917984,111855
276705858,0,2242549,-200000,0,62870,1949419,0,0,2105419,1949419,422120
271698377,0,1263946,0,0,0,891988,0,0,1263946,891988,106500
274842843,0,384392,0,0,4309,332742,0,0,388701,332742,3372
292312529,0,2303288,-46355,0,4000,2106933,0,0,2260933,2106933,470792
310439712,1,0,0,1606607,900,1557551,0,0,1607507,1557551,295883
287137750,1,161529,0,0,155678,317207,0,0,317207,317207,0
285592000,0,1096020,0,0,0,922474,0,0,1096020,922474,112780
281522370,0,1430747,0,0,362843,1643590,0,0,1793590,1643590,327619
307175161,0,0,0,4146160,100617,3361702,0,0,3546702,3361702,858516
292239940,0,527656,0,0,0,433122,0,0,527656,433122,13712
295048521,0,339940,0,0,9867,327210,0,0,349807,327210,2803
335094986,0,0,0,0,0,0,0,0,0,0,0
280086906,0,745610,-76000,0,8381,522666,0,0,677991,522666,30419
311967340,0,0,0,41520,234520,276040,0,0,276040,276040,0
283229650,0,177140,622289,0,329423,971979,0,0,1128852,971979,122978
323232201,0,0,294000,454084,154044,892128,0,0,902128,892128,106528
278588328,0,611008,0,0,0,496362,0,0,611008,496362,20225
284429020,0,1200000,0,1255304,20048,2433198,595256,89288,3213454,3028454,663575
277681116,0,540710,0,0,0,407840,0,0,540710,407840,11108
275438124,0,840349,-45080,0,0,638659,0,0,795269,638659,54314
275593613,0,658590,-51879,0,0,456711,0,0,606711,456711,16141
272960146,0,890248,-40000,0,0,700248,0,0,850248,700248,67001
281985752,0,1775563,0,0,0,1616911,0,0,1775563,1616911,319375
286444088,0,0,0,0,272330,272330,0,0,272330,272330,0
319484354,1,768512,92225,0,661843,1363434,23858,3579,1546438,1387292,239587
288784668,0,205026,0,0,30000,234026,0,0,235026,234026,0
273661604,1,0,0,0,624151,445312,6479,972,630630,451791,10818
310877711,0,707585,-30000,0,0,427585,0,0,677585,427585,13141
293572352,0,983117,-200000,0,0,624534,0,0,783117,624534,51404
301622307,0,0,0,0,11886,0,0,0,11886,0,0
329917400,0,0,0,0,402,0,0,0,402,0,0
287878489,0,115220921,0,0,0,115020921,0,0,115220921,115020921,40665397
335859256,0,0,0,214534,117745,265868,0,0,332279,265868,0
300371218,1,0,417515,0,1134849,1542364,0,0,1552364,1542364,291190
321063692,0,0,0,0,217,0,0,0,217,0,0
287584745,0,680617,0,0,3179,610800,0,0,683796,610800,48575
276056988,0,604331,0,0,0,451381,0,0,604331,451381,15592
331937442,0,531967,0,0,0,381967,0,0,531967,381967,8443
292716085,0,865351,0,0,0,748629,0,0,865351,748629,76968
314246476,0,499397,0,0,0,349397,0,0,499397,349397,5088
344394643,0,180000,0,0,115823,294199,0,0,295823,294199,0
273259855,0,945208,0,0,39473,820981,0,0,984681,820981,91872
311205222,0,0,0,0,0,0,0,0,0,0,0
278486101,0,1263020,0,0,0,1051070,0,0,1263020,1051070,144531
321568936,0,0,0,0,0,0,0,0,0,0,0
306650323,1,0,0,1425926,0,1256237,0,0,1422934,1256237,202777
345698386,0,432580,0,0,4944,287524,0,0,437524,287524,0
304448850,0,0,0,1648004,240078,1656676,50735,7610,1942411,1707411,380701
282314838,0,0,19320,0,255006,273445,0,0,274326,273445,0
311798601,0,0,0,974090,974,662458,0,0,839390,662458,59216
287407061,0,982106,0,0,0,878956,0,0,982106,878956,103815
281906121,0,0,125300,0,0,125300,0,0,125300,125300,0
271425067,1,219720,0,0,54939,274445,0,0,274659,274445,0
283945870,0,1180594,0,0,0,1030594,0,0,1180594,1030594,138204
311929873,0,0,0,0,7353,0,0,0,7353,0,0
317411201,0,1444203,0,0,0,1294203,0,0,1444203,1294203,219659
284053876,2,820320,0,0,260830,924110,0,0,1081150,924110,87367
285636998,0,639457,0,0,0,486025,0,0,639457,486025,19161
299094626,0,701008,0,0,0,551008,0,0,701008,551008,36258
301313979,0,290000,0,0,0,262789,0,0,290000,262789,0
309902251,1,908054,0,0,357617,1085671,0,0,1265671,1085671,150072
335590701,1,0,302370,0,29559,178680,0,0,331929,178680,0
288096606,0,1991982,0,0,105648,1857678,0,0,2097630,1857678,393773
324949481,0,0,0,0,115162,0,0,0,115162,0,0
318242788,0,608224,0,0,0,458224,0,0,608224,458224,16297
314509371,0,1120361,0,0,16110,972590,14373,2156,1138844,986963,125324
267005741,0,0,0,0,256153,255800,0,0,256153,255800,0
341600165,0,648730,0,0,0,479940,0,0,648730,479940,18534
276201532,1,818830,0,0,355819,1149784,0,0,1174649,1149784,170903
304673941,0,0,0,298448,0,298448,0,0,298448,298448,0
292608610,0,3858320,0,0,9250,3704868,0,0,3867570,3704868,964554
275257072,0,276000,0,0,574,228000,0,0,276574,228000,0
282600935,1,749242,0,0,39960,632281,0,0,789202,632281,47850
312411174,1,0,336000,615399,308503,1187407,0,0,1259902,1187407,181509
321250284,0,901556,-76938,0,0,674618,0,0,824618,674618,61721
344856238,0,2031842,0,0,55446,1927288,0,0,2087288,1927288,415282
289839983,0,887422,0,0,0,733758,0,0,887422,733758,73904
339527065,0,0,0,0,0,0,0,0,0,0,0
277982143,0,0,0,0,471,0,0,0,471,0,0
283032059,0,0,0,0,101773,100350,0,0,101773,100350,0
277956802,0,1192724,0,0,26953,1039724,0,0,1219677,1039724,141025
340623442,0,56119294,0,0,0,55919294,0,0,56119294,55919294,19663634
276434964,0,719023,0,0,6000,569023,0,0,725023,569023,39969
314224378,0,0,0,1099543,24353,1109024,0,0,1123896,1109024,162438
294764934,0,0,0,462750,1607,359877,0,0,464357,359877,6167
299420391,0,0,0,0,29380,12442,0,0,29380,12442,0
288070012,0,2584655,-200000,0,0,2231059,0,0,2384655,2231059,509147
291816140,0,0,0,0,0,0,0,0,0,0,0
276720208,1,349023,0,0,1073391,1232414,0,0,1422414,1232414,195416
277841358,0,541655,0,0,56884,492523,0,0,598539,492523,19830
340379228,0,0,0,292859,19939,308852,0,0,312798,308852,912
286552829,0,1070882,0,0,0,914882,0,0,1070882,914882,111216
336181698,0,2400000,0,0,1610955,3563800,3568877,713775,7315336,7132677,1656153
311329417,0,0,0,0,97900,50387,0,0,97900,50387,0
294770142,0,600000,0,0,564497,1005000,0,0,1164497,1005000,130295
343241785,0,6360095,0,0,109093,6059923,606,91,6269794,6060529,1692360
290321567,0,0,100436,0,317140,206089,0,0,417576,206089,0
306051653,0,67843532,0,0,0,67643532,0,0,67843532,67643532,23829842
279347511,0,10705667,90949,0,1155892,11780508,0,0,11952508,11780508,3978916
305885849,0,0,0,381227,0,381227,0,0,381227,381227,8366
321476121,0,0,0,0,1313,0,0,0,1313,0,0
326228127,0,1040000,0,0,286428,890000,0,0,1040000,890000,106090
276156834,0,1026484,0,0,700,877184,0,0,1027184,877184,103450
369910507,0,168000,0,70000,78246,299036,0,0,316246,299036,0
324075616,0,0,0,0,361,0,0,0,361,0,0
298098024,0,910006,0,0,0,810491,0,0,910006,810491,89711
331832583,0,1350999,-150000,0,0,1025999,0,0,1200999,1025999,136784
291208073,0,0,0,0,335580,332000,0,0,335580,332000,3296
290142712,0,1544810,0,0,0,1394810,0,0,1544810,1394810,250746
301906855,0,0,0,628451,38376,483015,108116,21623,774943,591131,46272
295056355,0,471048,0,0,0,350688,0,0,471048,350688,5221
278706182,0,0,0,0,257713,249713,0,0,257713,249713,0
338373809,0,282500,0,258311,1876,296671,0,0,426210,296671,0
279930636,0,461441,0,0,0,311441,0,0,461441,311441,1178
272153088,0,542260,0,0,0,457258,0,0,542260,457258,16198
283461302,1,493478,0,0,545107,888585,0,0,1038585,888585,100649
307968369,0,0,0,1341196,7289,1122180,0,0,1272180,1122180,222700
314243162,0,0,0,0,0,0,0,0,0,0,0
274035761,0,0,0,0,268735,268299,0,0,268735,268299,0
345500795,0,1782002,0,0,17267,1649269,0,0,1799269,1649269,329374
313638881,0,0,313558,0,399956,553514,0,0,713514,553514,37804
340722490,0,0,0,0,104752,58126,0,0,104752,58126,0
290179881,0,762789,0,0,0,616389,0,0,762789,616389,49726
274323985,0,1834106,0,0,208702,1843098,0,0,2042808,1843098,389267
309462706,0,0,0,437940,0,391074,0,0,437940,391074,9381
282360911,0,1042524,-200000,0,0,684418,0,0,842524,684418,63740
309425768,0,0,0,2613898,2381,2609119,0,0,2616279,2609119,625968
339472044,0,350428841,0,0,0,350228841,0,0,350428841,350228841,124246531
342843680,0,0,323534,0,370721,684608,0,0,694255,684608,63779
330765338,0,247889,0,0,48367,239901,0,0,296256,239901,0
309420283,0,0,0,672806,0,566431,0,0,672806,566431,39435
287237761,1,1292256,0,0,397007,1506307,0,0,1689263,1506307,280049
315981491,0,0,0,503650,0,354650,0,0,503650,354650,5629
342159410,1,2393706,0,0,139100,2362246,0,0,2532806,2362246,544534
311774207,0,0,0,0,5831,0,0,0,5831,0,0
298070703,0,578617,-49155,0,289,377422,0,0,529751,377422,7974
275579911,0,0,521087,793117,38612,1162816,0,0,1352816,1162816,179060
331117107,0,912889,0,0,69069,633143,0,0,981958,633143,53177
283900847,0,1716180,0,0,48589,1479769,0,0,1764769,1479769,276999
291771625,0,619295,0,0,0,463177,0,0,619295,463177,16807
291058049,0,2974720,0,0,5048,2526289,0,0,2683701,2526289,600373
322417940,0,663720,0,0,0,571070,0,0,663720,571070,40390
330399011,0,0,0,0,32,0,0,0,32,0,0
316169163,0,0,0,250000,1395,223640,0,0,251395,223640,0
328048239,0,542918,0,0,12929,484419,0,0,555847,484419,18995
288102044,0,1083220,0,0,0,950249,0,0,1083220,950249,118501
323365211,0,0,0,357600,40468,305300,0,0,398068,305300,546
339529000,0,0,0,0,523,0,0,0,523,0,0
273288731,0,746821,-58086,0,0,520962,0,0,688735,520962,30068
320894143,0,0,0,0,18547,0,0,0,18547,0,0
334164884,0,0,0,0,2653,0,0,0,2653,0,0
278643286,0,2133619,-30000,0,0,1953619,0,0,2103619,1953619,423418
282943952,1,580800,0,0,79352,500152,0,0,660152,500152,20631
274836151,0,539194,-51365,0,2000,407040,0,0,489829,407040,11025
313552962,0,0,0,281569,12969,176022,0,0,294538,176022,0
307273939,0,400000,0,938790,7074,1197891,0,0,1345864,1197891,189898
303600886,1,0,195055,0,131167,535616,0,0,545616,535616,27937
336155957,0,0,0,348334,1863,294367,0,0,338391,294367,0
281549345,0,607784,-80820,0,0,458740,0,0,526964,458740,16350
328833579,0,0,0,0,25,0,0,0,25,0,0
279780116,0,6887866,0,0,2419208,9128166,0,0,9307074,9128166,2640353
304204060,0,0,134950,0,147957,278950,0,0,282907,278950,0
308489005,0,0,0,688985,0,597820,0,0,688985,597820,45901
273005419,0,676771,-144405,0,9000,341366,0,0,541366,341366,4261
326572224,0,0,0,315572,20941,310265,0,0,336513,310265,1057
343676296,0,702974,-67549,0,0,485425,0,0,635425,485425,19099
271941595,0,464674,0,0,0,314674,0,0,464674,314674,1511
333656539,0,4955800,-995468,0,47637,3847969,0,0,4007969,3847969,1008772
288980280,0,1193478,-155690,0,0,887788,0,0,1037788,887788,105634
297528541,1,0,0,870170,0,870170,0,0,870170,870170,96855
272511124,0,592568,0,0,0,362568,0,0,592568,362568,6445
271991783,0,0,0,2740072,129378,2495910,0,0,2669450,2495910,590986
315639449,0,90000,0,463777,0,445777,0,0,553777,445777,15015
294020713,0,186000,0,0,0,174262,73991,11099,259991,248253,6282
280931239,2,695986,0,0,5083,471069,0,0,701069,471069,0
330367697,0,0,0,0,0,0,0,0,0,0,0
276663135,0,1247717,0,0,58560,946394,0,0,1106277,946394,117707
301951542,0,0,0,0,0,0,0,0,0,0,0
275348673,0,1086881,0,0,0,910903,0,0,1086881,910903,110396
277580569,2,195971,45160,0,231597,322728,0,0,472728,322728,0
279232565,0,0,21000,0,557299,440570,0,0,578299,440570,14479
293910797,0,310878,0,0,0,302290,0,0,310878,302290,236
322560062,0,0,0,0,0,0,0,0,0,0,0
290041722,0,100479080,0,0,0,100279080,0,0,100479080,100279080,35426884
324925690,1,135000,277200,0,521,412200,0,0,412721,412200,6407
294399962,0,582546,0,0,0,432546,0,0,582546,432546,13652
362715424,0,267751,0,0,0,246262,0,0,267751,246262,0
296324721,0,720545451,0,0,0,720345451,0,0,720545451,720345451,255767469
344354534,0,854507,0,0,2033655,2504976,0,0,2677551,2504976,593788
322135397,0,0,0,411692,2338,312904,0,0,414030,312904,1329
334099014,0,147496,0,198760,0,297196,0,0,346256,297196,0
337327420,0,0,0,0,190051,25689,0,0,190051,25689,0
279242223,0,93246830,0,0,0,93046830,0,0,93246830,93046830,32856904
280905135,0,885418,714000,0,319606,1909024,0,0,1919024,1909024,452020
278076636,0,1740021,499274,0,12923,2092218,0,0,2252218,2092218,466245
272505583,0,616243,0,0,0,466243,0,0,616243,466243,17123
298156513,0,1153948,81800,0,300,1036048,0,0,1236048,1036048,141434
324611598,0,23600,0,425270,4066,298870,0,0,452936,298870,0
342735589,0,0,0,0,1287275,1277275,0,0,1287275,1277275,214428
274946557,2,0,0,0,992679,832679,0,0,992679,832679,68532
281909215,0,1383583,-140581,0,9337,1040025,0,0,1252339,1040025,141118
331473059,0,0,63000,0,1875,11404,0,0,64875,11404,0
286791337,1,1067900,0,0,509434,1410343,0,0,1577334,1410343,281296
324302955,0,252000,0,0,1500,240488,0,0,253500,240488,0
286620939,0,1183857,-200000,0,0,839548,0,0,983857,839548,95697
291142622,0,0,0,0,4606053,4446053,14036031,2807206,18642084,18482084,4697753
342151744,0,447500,0,0,0,297500,0,0,447500,297500,0
282454578,1,120000,0,0,170788,289845,0,0,290788,289845,0
